order_id,order_date,customer_id,channel,category,item_price,quantity,discount_pct,order_value,payment_method,delivery_days,customer_region,customer_tenure_days,customer_prior_orders,marketing_opt_in,export_seq,returned
ORD-101255,2025-12-29,10635,web,home,104.1,2,0,208.2,card,2,South,1319,0,False,1700,0
ORD-101256,2025-11-07,10329,web,apparel,34.71,2,10,62.48,paypal,2,London,385,0,False,84,1
ORD-101256,2025-11-07,10329,web,apparel,34.71,2,10,62.48,paypal,2,Midlands,463,0,False,92,1
ORD-101257,2025-02-23,10072,web,home,21.78,1,0,21.78,card,2,South,2067,0,False,1443,0
ORD-101258,2025-12-13,10920,web,electronics,217.57,1,0,217.57,card,4,South,248,0,True,8,0
ORD-101259,2025-12-08,10691,web,electronics,95.06,1,0,95.06,card,2,London,435,1,False,1550,0
ORD-101260,2025-04-13,10504,web,home,84.72,1,0,84.72,bnpl,2,Midlands,75,0,True,834,0
ORD-101261,2025-04-13,10238,web,beauty,27.12,1,0,27.12,card,4,NI,184,2,False,407,0
ORD-101262,2025-04-12,10744,web,apparel,22.66,1,10,20.39,card,7,South,731,0,True,645,0
ORD-101263,2025-04-28,10350,web,beauty,22.26,1,0,22.26,card,2,London,1733,2,True,1619,0
ORD-101264,2025-11-15,10201,web,home,65.96,1,0,65.96,bnpl,3,Scotland,1849,1,True,945,0
ORD-101265,2025-01-26,10206,web,footwear,46.66,2,20,74.66,card,1,NI,365,0,False,575,1
ORD-101266,2025-03-07,10933,web,footwear,117.06,2,0,234.12,card,5,South,620,1,True,1029,0
ORD-101267,2025-12-17,10291,web,electronics,407.09,1,10,366.38,card,3,South,1326,1,True,734,0
ORD-101268,2025-01-08,11041,web,electronics,170.86,1,25,128.15,voucher,2,North,1141,0,True,713,0
ORD-101269,2025-10-19,10020,web,apparel,67.14,1,0,67.14,bnpl,1,South,320,3,False,130,1
ORD-101270,2025-01-09,10618,web,apparel,84.16,1,5,79.95,paypal,5,London,926,0,False,865,0
ORD-101271,2025-08-18,10104,web,apparel,63.97,1,30,44.78,card,8,NI,1780,2,True,213,1
ORD-101272,2025-03-19,10503,web,beauty,27.64,1,0,27.64,card,4,London,381,1,True,1261,0
ORD-101273,2025-07-20,10225,web,home,91.04,1,0,91.04,card,5,London,1286,2,True,1809,0
ORD-101274,2025-08-12,10366,web,apparel,42.49,1,0,42.49,paypal,3,Midlands,404,1,False,1299,0
ORD-101275,2025-06-03,10382,web,apparel,83.68,1,25,62.76,card,1,London,2074,0,True,1760,0
ORD-101276,2025-05-18,10161,web,apparel,64.59,1,0,64.59,card,2,Scotland,371,0,False,1241,0
ORD-101277,2025-11-11,10178,web,apparel,25.73,1,0,25.73,paypal,7,Midlands,402,1,True,106,1
ORD-101278,2025-06-15,10404,web,sports,146.41,1,0,146.41,card,1,Scotland,1808,0,False,1270,0
ORD-101279,2025-02-21,10623,web,footwear,103.65,1,0,103.65,card,2,North,2122,1,False,1010,0
ORD-101280,2025-08-31,10496,web,home,112.79,2,0,225.58,card,7,North,435,3,True,1079,0
ORD-101281,2025-01-07,10474,web,beauty,24.36,2,0,48.72,card,4,South,1301,0,True,1094,0
ORD-101282,2025-04-22,10134,web,apparel,62.05,1,0,62.05,paypal,2,North,2239,0,False,440,1
ORD-101283,2025-01-04,10487,web,home,54.03,1,0,54.03,bnpl,1,London,763,0,False,1682,0
ORD-101284,2025-08-22,10556,web,apparel,53.72,2,10,96.7,card,3,London,2254,1,True,638,0
ORD-101285,2025-12-01,10554,web,apparel,66.9,1,0,66.9,bnpl,2,London,1193,0,False,58,1
ORD-101286,2025-06-10,10825,web,sports,65.35,1,0,65.35,paypal,10,London,1491,0,True,323,0
ORD-101287,2025-01-03,10899,web,apparel,28.93,1,0,28.93,card,1,South,478,0,True,1083,0
ORD-101288,2025-07-15,10999,web,footwear,47.4,1,0,47.4,bnpl,2,NI,1900,0,False,1681,0
ORD-101289,2025-10-09,10907,web,apparel,48.92,1,0,48.92,paypal,2,Midlands,1995,1,True,165,1
ORD-101290,2025-04-15,10680,phone,apparel,24.53,2,0,49.06,paypal,6,Wales,1595,0,True,1711,0
ORD-101291,2025-05-31,10114,web,home,54.0,1,0,54.0,bnpl,3,South,169,0,False,1750,0
ORD-101292,2025-05-12,10944,web,beauty,19.18,2,0,38.36,card,5,Scotland,792,0,True,999,0
ORD-101293,2025-07-27,10452,web,home,50.15,2,0,100.3,card,6,North,1775,0,True,1156,0
ORD-101294,2025-07-02,10046,web,electronics,290.24,1,0,290.24,paypal,1,London,437,1,False,326,1
ORD-101295,2025-06-09,10391,web,home,118.24,1,10,106.42,card,9,Scotland,1635,1,False,706,0
ORD-101296,2025-02-06,10088,web,electronics,108.59,3,5,309.48,card,5,Midlands,413,0,False,624,0
ORD-101296,2025-02-06,10088,web,electronics,108.59,3,5,309.48,card,5,Midlands,331,0,False,539,0
ORD-101297,2025-04-25,10273,web,footwear,118.4,1,40,71.04,card,4,London,638,0,False,1150,0
ORD-101298,2025-08-04,10649,web,electronics,349.62,3,20,839.09,bnpl,3,Midlands,930,1,True,1789,0
ORD-101299,2025-10-28,10599,web,apparel,37.24,2,25,55.86,paypal,3,London,558,0,True,1883,0
ORD-101300,2025-12-24,10803,web,electronics,108.93,1,25,81.7,bnpl,2,South,825,2,True,12,1
ORD-101301,2025-10-24,10077,web,electronics,369.76,1,0,369.76,card,3,Scotland,300,0,True,139,1
ORD-101302,2025-07-31,10224,web,apparel,44.44,1,5,42.22,paypal,3,Scotland,2354,2,True,256,0
ORD-101303,2025-09-13,10111,web,apparel,56.36,1,0,56.36,voucher,1,London,1449,3,False,1205,0
ORD-101304,2025-12-19,10748,web,electronics,274.33,1,15,233.18,card,4,North,2035,3,False,1529,0
ORD-101305,2025-06-23,10108,web,apparel,75.11,2,0,150.22,card,3,London,1428,0,False,325,1
ORD-101306,2025-12-24,10675,web,apparel,76.61,1,40,45.97,card,4,London,1240,2,False,1799,0
ORD-101307,2025-12-13,10730,phone,footwear,87.11,2,0,174.22,card,6,South,675,1,False,1964,0
ORD-101308,2025-10-07,10760,web,apparel,63.75,1,0,63.75,card,2,Wales,1479,1,False,641,0
ORD-101309,2025-10-05,10553,web,electronics,252.55,3,0,757.65,paypal,1,Midlands,324,1,False,152,1
ORD-101310,2025-02-09,10261,web,apparel,46.83,1,0,46.83,paypal,4,North,2074,1,True,1815,0
ORD-101311,2025-07-14,10253,web,electronics,186.85,3,40,336.33,card,11,Midlands,1928,3,False,741,0
ORD-101312,2025-02-19,10572,web,home,121.08,2,0,242.16,card,1,Scotland,2345,0,False,1590,0
ORD-101313,2025-10-24,10540,web,apparel,34.29,1,0,34.29,card,5,London,1899,1,True,1053,0
ORD-101314,2025-01-31,10518,web,apparel,42.21,1,0,42.21,card,5,Scotland,1699,0,True,562,1
ORD-101315,2025-10-15,10004,web,footwear,104.47,1,10,94.02,card,4,North,297,1,True,131,1
ORD-101316,2025-07-12,10277,web,home,93.11,2,15,158.29,card,8,London,609,3,True,1922,0
ORD-101317,2025-08-04,10809,web,sports,111.27,2,0,222.54,card,1,Midlands,375,2,False,229,0
ORD-101318,2025-08-25,10339,web,sports,95.94,1,5,91.14,card,4,London,2073,2,True,1024,0
ORD-101319,2025-08-28,10688,web,footwear,54.47,2,0,108.94,card,2,London,1262,0,True,1191,0
ORD-101320,2025-01-17,10630,web,electronics,321.42,2,0,642.84,voucher,1,Scotland,988,0,True,1382,0
ORD-101321,2025-08-02,10576,web,apparel,29.1,2,5,55.29,card,4,NI,1745,1,False,1235,0
ORD-101322,2025-01-31,10750,web,apparel,61.06,1,0,61.06,card,3,North,786,0,False,1101,0
ORD-101323,2025-12-04,10682,web,apparel,65.26,1,20,52.21,card,3,North,229,0,False,71,1
ORD-101324,2025-09-28,10285,web,beauty,43.08,1,15,36.62,card,6,North,2141,0,True,1697,0
ORD-101325,2025-10-02,10715,web,footwear,112.45,3,10,303.62,card,2,North,93,1,True,1243,0
ORD-101326,2025-03-26,10450,web,beauty,13.51,1,0,13.51,card,3,London,1480,0,True,947,0
ORD-101327,2025-08-21,10164,web,electronics,186.31,1,0,186.31,card,5,North,170,1,False,210,0
ORD-101328,2025-07-09,10281,web,apparel,62.44,2,0,124.88,card,6,London,469,1,False,1946,0
ORD-101329,2025-09-15,10365,web,footwear,94.27,1,0,94.27,card,1,South,1269,0,False,1390,0
ORD-101330,2025-10-22,10602,web,home,53.82,2,20,86.11,card,2,Scotland,1011,1,True,1973,0
ORD-101331,2025-03-07,10009,web,apparel,28.7,1,0,28.7,card,5,South,2083,0,False,958,0
ORD-101332,2025-07-28,10957,phone,apparel,47.38,2,0,94.76,card,2,North,1415,1,False,1042,0
ORD-101333,2025-11-10,10015,web,apparel,25.49,1,0,25.49,card,6,London,1854,1,True,1456,0
ORD-101334,2025-05-01,10196,phone,home,101.92,1,10,91.73,card,3,North,393,1,True,1692,0
ORD-101335,2025-08-29,10414,phone,electronics,244.73,1,0,244.73,paypal,7,London,1467,0,True,1599,0
ORD-101336,2025-04-10,10280,web,sports,47.85,1,0,47.85,card,3,Midlands,1008,0,False,454,1
ORD-101337,2025-01-06,10357,web,electronics,277.85,1,15,236.17,paypal,3,Midlands,1281,0,True,1163,0
ORD-101338,2025-11-16,10797,web,home,83.98,1,5,79.78,paypal,2,NI,62,1,True,1842,0
ORD-101339,2025-03-13,10331,web,apparel,58.13,2,0,116.26,card,1,London,2094,2,True,830,0
ORD-101340,2025-03-11,10496,web,footwear,48.46,1,10,43.61,voucher,2,North,435,0,True,1561,0
ORD-101341,2025-08-28,10357,web,sports,78.07,1,0,78.07,paypal,2,Midlands,1281,3,True,765,0
ORD-101342,2025-10-06,10577,web,apparel,48.0,2,0,96.0,card,3,Scotland,1379,1,False,1463,0
ORD-101343,2025-09-28,10082,web,beauty,11.04,1,0,11.04,card,4,Scotland,1676,0,False,168,1
ORD-101344,2025-02-26,10547,web,sports,128.22,3,0,384.66,card,2,North,293,0,False,764,0
ORD-101345,2025-10-15,10988,web,apparel,50.25,1,0,50.25,card,3,South,2094,1,False,1437,0
ORD-101346,2025-02-09,10038,web,home,56.24,3,0,168.72,card,6,South,1348,0,False,1950,0
ORD-101347,2025-06-22,10312,web,beauty,18.91,2,0,37.82,bnpl,2,London,470,2,True,1977,0
ORD-101348,2025-10-01,10064,web,electronics,270.9,2,0,541.8,card,4,London,2144,2,True,150,1
ORD-101349,2025-07-09,10340,web,apparel,50.42,2,0,100.84,card,2,North,1359,0,True,313,1
ORD-101350,2025-02-08,10460,web,apparel,51.25,1,0,51.25,paypal,3,Scotland,1883,0,True,1939,0
ORD-101351,2025-07-12,10530,phone,sports,74.44,1,0,74.44,card,2,South,1076,1,True,610,0
ORD-101352,2025-07-10,10523,web,apparel,34.02,1,10,30.62,paypal,3,South,2280,1,True,291,1
ORD-101352,2025-07-10,10523,web,apparel,34.02,1,10,30.62,paypal,3,Wales,2247,1,True,272,1
ORD-101353,2025-08-09,10392,web,apparel,61.72,1,25,46.29,paypal,2,London,1904,0,False,258,1
ORD-101354,2025-09-16,10581,web,home,93.16,3,0,279.48,card,4,South,2368,0,True,188,1
ORD-101355,2025-06-10,10058,web,apparel,57.11,4,0,228.44,bnpl,9,London,1043,0,True,337,0
ORD-101356,2025-06-19,10883,web,apparel,46.12,1,10,41.51,card,4,Midlands,1393,0,False,2004,0
ORD-101357,2025-04-18,11031,web,beauty,17.07,1,0,17.07,bnpl,1,Midlands,172,0,True,399,0
ORD-101358,2025-12-20,10788,web,footwear,62.29,1,5,59.18,card,4,London,1526,1,True,39,1
ORD-101359,2025-11-26,10139,web,home,91.53,2,0,183.06,paypal,2,Scotland,1186,0,False,836,0
ORD-101360,2025-05-21,10641,web,electronics,79.29,2,0,158.58,card,2,London,113,0,True,376,1
ORD-101361,2025-10-26,10391,web,apparel,32.59,1,0,32.59,card,1,Scotland,1635,2,False,1822,0
ORD-101362,2025-04-01,10261,web,apparel,34.12,1,0,34.12,voucher,5,North,2074,2,True,926,0
ORD-101363,2025-01-25,11034,web,home,30.08,1,25,22.56,card,7,South,1643,0,True,877,0
ORD-101364,2025-11-08,10418,web,beauty,36.45,2,15,61.96,bnpl,3,London,459,1,True,1410,0
ORD-101365,2025-06-04,10046,web,home,51.82,1,10,46.64,card,2,London,437,0,False,1683,0
ORD-101366,2025-03-27,10275,web,apparel,46.79,1,0,46.79,voucher,2,Midlands,1799,0,False,1829,0
ORD-101367,2025-10-27,10321,web,apparel,59.74,2,5,113.51,bnpl,4,South,811,1,False,102,1
ORD-101368,2025-07-10,10349,web,beauty,24.14,2,5,45.87,paypal,2,North,495,0,False,722,0
ORD-101369,2025-07-28,10937,web,sports,62.51,1,0,62.51,bnpl,5,Scotland,1442,1,False,1834,0
ORD-101370,2025-12-02,10079,web,home,42.92,3,5,122.32,paypal,3,South,385,2,True,820,0
ORD-101371,2025-11-28,10410,web,home,23.59,1,0,23.59,card,3,London,879,1,False,1458,0
ORD-101372,2025-12-11,10622,web,footwear,45.82,1,0,45.82,card,4,South,2284,1,True,1505,0
ORD-101373,2025-04-08,10660,web,home,52.7,1,0,52.7,card,1,London,368,0,True,733,0
ORD-101374,2025-02-09,10840,web,home,18.99,1,0,18.99,card,3,South,1205,0,False,689,0
ORD-101375,2025-12-22,10122,web,beauty,22.81,1,0,22.81,card,3,NI,900,3,True,1932,0
ORD-101376,2025-02-08,10037,phone,electronics,127.8,1,5,121.41,voucher,10,Wales,885,0,True,1569,0
ORD-101377,2025-11-24,10962,web,beauty,33.71,1,0,33.71,card,3,NI,2137,2,True,1970,0
ORD-101378,2025-05-04,10689,web,apparel,57.47,1,10,51.72,paypal,4,South,1194,0,True,1906,0
ORD-101379,2025-12-22,10530,web,electronics,234.02,3,0,702.06,card,4,South,1076,2,True,972,0
ORD-101380,2025-11-10,10412,web,electronics,216.89,1,10,195.2,card,5,London,277,1,False,2011,0
ORD-101381,2025-10-10,10392,web,home,72.58,1,30,50.81,bnpl,3,London,1904,1,False,1252,0
ORD-101382,2025-04-09,10411,web,beauty,15.45,1,15,13.13,card,5,London,407,0,False,1515,0
ORD-101383,2025-01-11,10933,web,footwear,65.04,1,0,65.04,paypal,7,South,620,0,True,588,1
ORD-101384,2025-05-28,10874,web,footwear,46.04,1,10,41.44,card,2,North,2200,1,True,1591,0
ORD-101385,2025-02-14,11029,web,beauty,7.37,2,10,13.27,card,1,London,1878,0,True,543,1
ORD-101386,2025-05-10,10750,web,home,80.48,2,0,160.96,card,7,North,786,1,False,384,1
ORD-101387,2025-10-15,10415,web,apparel,41.98,1,0,41.98,card,4,Midlands,636,0,False,151,1
ORD-101388,2025-01-11,11039,web,sports,139.27,1,0,139.27,card,2,South,536,1,True,592,1
ORD-101389,2025-02-13,11038,web,apparel,80.21,1,0,80.21,paypal,2,Midlands,2013,0,False,1091,0
ORD-101390,2025-03-20,11037,web,home,54.74,2,5,104.01,voucher,5,London,861,1,True,1795,0
ORD-101391,2025-04-28,10779,web,sports,158.85,1,40,95.31,card,6,Midlands,1537,0,False,1192,0
ORD-101392,2025-06-10,10665,web,home,23.0,1,0,23.0,card,2,London,1048,0,False,369,1
ORD-101393,2025-02-20,10263,web,apparel,41.17,1,5,39.11,card,4,NI,1333,1,False,1508,0
ORD-101394,2025-03-02,10527,web,home,89.28,2,0,178.56,card,4,North,328,1,False,1013,0
ORD-101395,2025-12-14,10343,web,home,75.62,1,20,60.5,card,1,London,203,2,True,1350,0
ORD-101396,2025-02-20,10588,web,home,24.43,1,0,24.43,card,7,Scotland,1040,0,False,1318,0
ORD-101397,2025-02-24,10079,web,home,70.67,1,0,70.67,voucher,2,South,385,1,True,506,1
ORD-101398,2025-01-18,10397,web,apparel,75.67,2,10,136.21,card,4,North,122,0,True,1069,0
ORD-101399,2025-04-08,10837,web,home,27.39,1,0,27.39,voucher,2,Wales,2146,2,True,1290,0
ORD-101400,2025-07-03,10406,web,electronics,75.38,2,10,135.68,card,1,North,1966,1,True,1149,0
ORD-101401,2025-05-07,10988,web,electronics,245.16,2,0,490.32,paypal,3,South,2094,0,False,1782,0
ORD-101402,2025-11-01,10357,web,apparel,76.8,1,20,61.44,card,6,Midlands,1281,4,True,669,0
ORD-101403,2025-02-10,10964,web,apparel,56.09,1,5,53.29,paypal,3,Midlands,2121,0,True,1609,0
ORD-101404,2025-06-30,10678,web,apparel,34.53,1,5,32.8,card,1,Midlands,507,1,True,324,1
ORD-101405,2025-01-05,10727,web,home,88.16,1,5,83.75,card,4,South,1929,0,True,1874,0
ORD-101406,2025-11-21,10630,web,electronics,133.12,2,10,239.62,paypal,3,Scotland,988,3,True,67,0
ORD-101407,2025-01-01,10229,web,apparel,38.21,1,0,38.21,card,2,Wales,1205,0,False,1469,0
ORD-101408,2025-10-08,10629,web,footwear,112.07,1,0,112.07,paypal,4,Wales,945,1,False,158,0
ORD-101409,2025-01-29,10503,web,beauty,24.24,1,0,24.24,paypal,4,London,381,0,True,532,0
ORD-101410,2025-01-12,10066,web,footwear,66.92,1,5,63.57,card,4,Midlands,709,0,False,582,1
ORD-101411,2025-07-17,10515,web,apparel,21.93,1,0,21.93,card,2,South,2388,1,True,295,1
ORD-101412,2025-04-15,10836,web,footwear,62.05,1,0,62.05,card,2,Scotland,1882,0,False,939,0
ORD-101413,2025-12-22,10476,web,home,31.49,3,0,94.47,card,1,Midlands,584,4,True,2005,0
ORD-101414,2025-03-26,10122,web,apparel,77.67,1,5,73.79,card,3,NI,900,0,True,1319,0
ORD-101415,2025-10-02,10098,web,home,18.78,1,0,18.78,paypal,8,London,521,0,False,1216,0
ORD-101416,2025-07-23,10057,web,apparel,42.23,1,0,42.23,card,6,South,1822,1,True,259,1
ORD-101417,2025-11-19,10734,web,sports,34.16,2,0,68.32,card,3,Midlands,877,0,True,719,0
ORD-101418,2025-07-16,10881,web,sports,79.62,1,10,71.66,card,4,Midlands,1428,1,False,851,0
ORD-101419,2025-06-20,10792,web,beauty,31.54,1,20,25.23,card,2,London,180,1,True,1185,0
ORD-101420,2025-01-28,10123,web,electronics,273.87,1,15,232.79,paypal,5,Midlands,1167,1,False,1411,0
ORD-101421,2025-03-05,10755,web,footwear,48.58,1,25,36.44,paypal,3,North,2050,0,True,1928,0
ORD-101422,2025-12-31,10530,web,sports,109.18,1,15,92.8,card,3,South,1076,3,True,760,0
ORD-101423,2025-01-11,10532,web,sports,152.7,1,15,129.79,card,4,South,2352,0,True,1448,0
ORD-101424,2025-12-11,10480,web,footwear,95.67,3,0,287.01,voucher,4,London,1074,2,True,838,0
ORD-101425,2025-03-11,10777,web,electronics,348.99,1,30,244.29,card,1,Midlands,2213,0,True,1272,0
ORD-101426,2025-03-18,10379,web,apparel,41.53,1,10,37.38,card,3,South,1743,0,True,1538,0
ORD-101427,2025-07-11,10409,web,apparel,66.46,1,0,66.46,paypal,2,North,2398,3,False,1626,0
ORD-101428,2025-08-07,10190,phone,electronics,223.92,1,0,223.92,bnpl,7,South,21,0,True,1104,0
ORD-101429,2025-09-25,11023,web,home,70.55,2,20,112.88,card,2,North,973,1,False,195,1
ORD-101430,2025-10-06,10486,web,footwear,62.55,2,0,125.1,card,2,North,558,4,True,1909,0
ORD-101431,2025-05-14,10444,web,apparel,61.84,1,15,52.56,card,3,Midlands,249,0,False,1278,0
ORD-101432,2025-02-28,10126,web,home,56.26,1,20,45.01,card,2,London,2158,0,True,688,0
ORD-101433,2025-07-23,10584,web,apparel,35.13,1,0,35.13,card,3,South,873,1,False,1045,0
ORD-101434,2025-01-12,10805,web,apparel,32.24,1,20,25.79,card,2,London,2318,0,True,1812,0
ORD-101435,2025-11-13,11033,web,footwear,63.52,3,0,190.56,voucher,2,Scotland,804,2,False,94,1
ORD-101436,2025-10-17,10194,web,sports,37.86,2,10,68.15,card,1,North,560,2,False,1652,0
ORD-101437,2025-11-16,10160,web,electronics,202.16,1,0,202.16,paypal,6,London,2396,3,False,1961,0
ORD-101438,2025-04-05,10573,web,home,41.07,1,0,41.07,card,8,Midlands,322,0,False,1008,0
ORD-101439,2025-08-30,10917,web,apparel,39.8,1,0,39.8,card,4,North,1591,1,False,1313,0
ORD-101440,2025-05-08,10964,web,beauty,16.54,2,25,24.81,voucher,3,Midlands,2121,1,True,1509,0
ORD-101441,2025-06-27,10261,web,apparel,53.8,1,0,53.8,card,1,North,2074,4,True,1984,0
ORD-101442,2025-01-17,11057,web,home,59.13,1,0,59.13,bnpl,4,London,2023,0,True,1016,0
ORD-101443,2025-10-14,10746,web,home,85.36,1,20,68.29,voucher,2,North,1274,3,False,162,1
ORD-101444,2025-03-26,10024,web,home,33.66,2,0,67.32,card,7,North,909,0,True,465,1
ORD-101444,2025-03-26,10024,web,home,33.66,2,0,67.32,card,7,Scotland,966,0,True,455,1
ORD-101445,2025-02-24,10433,web,apparel,35.36,1,10,31.82,card,2,South,383,0,True,1420,0
ORD-101446,2025-10-21,10405,web,footwear,127.26,2,0,254.52,voucher,4,NI,1761,2,False,129,1
ORD-101447,2025-05-15,11057,web,electronics,106.59,1,0,106.59,card,8,London,2023,1,True,386,0
ORD-101448,2025-04-28,10144,web,home,43.25,2,0,86.5,card,1,Midlands,1114,1,True,2027,0
ORD-101449,2025-09-15,10605,web,home,83.0,1,0,83.0,card,5,Scotland,1307,0,False,1297,0
ORD-101450,2025-01-15,10672,web,apparel,40.18,2,0,80.36,bnpl,3,South,1509,0,True,593,1
ORD-101451,2025-09-25,10548,web,beauty,12.98,2,0,25.96,card,7,Midlands,1555,1,True,892,0
ORD-101452,2025-05-19,10566,web,home,35.18,1,15,29.9,card,2,South,832,1,True,1418,0
ORD-101453,2025-01-07,10824,web,electronics,293.07,1,20,234.46,card,3,Midlands,2081,0,False,580,1
ORD-101454,2025-02-16,11007,web,electronics,102.04,3,0,306.12,card,1,South,1453,0,True,1532,0
ORD-101455,2025-12-22,10576,web,apparel,27.91,2,10,50.24,card,4,NI,1745,3,False,34,1
ORD-101456,2025-12-07,10455,web,home,34.71,1,10,31.24,card,2,London,348,0,False,35,1
ORD-101457,2025-04-30,10681,web,electronics,104.28,3,0,312.84,voucher,2,Scotland,1126,1,False,833,0
ORD-101458,2025-01-03,10004,web,footwear,114.3,2,25,171.45,card,5,North,297,0,True,594,0
ORD-101459,2025-12-12,10450,phone,footwear,108.76,2,20,174.02,card,4,London,1480,2,True,980,0
ORD-101460,2025-03-29,10441,web,beauty,15.94,2,0,31.88,voucher,3,Midlands,72,1,False,1108,0
ORD-101461,2025-04-13,10249,web,apparel,42.02,2,0,84.04,card,3,Midlands,1480,0,True,1668,0
ORD-101462,2025-04-11,10186,web,beauty,26.58,2,0,53.16,card,2,North,1385,1,False,461,1
ORD-101463,2025-12-18,10474,web,beauty,25.01,1,0,25.01,paypal,3,South,1301,3,True,1824,0
ORD-101464,2025-06-20,10261,web,apparel,26.93,1,0,26.93,card,2,North,2074,3,True,312,0
ORD-101465,2025-07-13,10618,web,electronics,241.13,1,10,217.02,card,2,London,926,1,False,1676,0
ORD-101466,2025-11-15,11002,web,sports,98.55,1,25,73.91,card,4,London,2241,3,True,1133,0
ORD-101467,2025-04-07,10336,web,electronics,182.75,1,0,182.75,card,4,North,2316,0,True,1525,0
ORD-101468,2025-09-07,10317,web,apparel,24.51,2,10,44.12,bnpl,11,North,827,2,True,914,0
ORD-101469,2025-12-15,10164,web,beauty,32.31,1,15,27.46,card,6,North,170,3,False,1289,0
ORD-101470,2025-06-08,10701,web,apparel,24.91,1,0,24.91,card,4,South,774,1,True,1643,0
ORD-101471,2025-08-26,10029,web,apparel,35.62,1,15,30.28,card,6,South,1708,1,True,225,1
ORD-101472,2025-12-24,10676,web,apparel,44.95,1,0,44.95,card,2,North,223,2,True,994,0
ORD-101473,2025-06-30,10549,web,sports,37.37,2,0,74.74,bnpl,1,London,2364,1,True,1295,0
ORD-101474,2025-12-29,10396,web,apparel,41.13,2,0,82.26,card,6,Midlands,1427,2,True,728,0
ORD-101475,2025-12-06,10527,web,electronics,123.79,2,40,148.55,card,3,North,328,3,False,1901,0
ORD-101476,2025-02-02,10343,web,apparel,44.82,1,0,44.82,card,3,London,203,0,True,552,1
ORD-101477,2025-10-03,10285,web,apparel,47.27,3,20,113.45,card,5,North,2141,1,True,2007,0
ORD-101478,2025-06-20,10659,web,home,72.11,1,0,72.11,bnpl,2,London,895,0,True,356,0
ORD-101479,2025-08-01,10944,web,footwear,31.86,1,0,31.86,card,6,Scotland,792,1,True,1546,0
ORD-101480,2025-02-05,10702,web,apparel,50.06,1,10,45.05,card,5,Wales,426,0,True,559,1
ORD-101481,2025-04-24,10438,web,beauty,43.94,1,0,43.94,card,2,Midlands,1059,0,True,1945,0
ORD-101482,2025-08-10,10125,web,beauty,41.11,1,10,37.0,card,1,Wales,1553,1,False,1301,0
ORD-101483,2025-11-28,10932,web,beauty,21.82,1,0,21.82,paypal,5,Scotland,153,5,True,69,1
ORD-101484,2025-12-22,10875,web,apparel,20.84,2,0,41.68,card,7,Midlands,1509,3,True,604,0
ORD-101485,2025-02-15,10651,web,beauty,18.5,2,25,27.75,card,1,North,163,0,False,1383,0
ORD-101486,2025-12-22,10379,web,apparel,49.83,2,15,84.71,paypal,3,South,1743,2,True,987,0
ORD-101487,2025-02-25,11025,web,apparel,36.37,1,0,36.37,card,3,London,639,0,False,513,1
ORD-101488,2025-02-07,10246,web,apparel,34.81,1,10,31.33,card,3,North,1480,0,False,1717,0
ORD-101489,2025-11-04,11032,web,beauty,14.55,1,0,14.55,card,3,Midlands,2007,2,True,1615,0
ORD-101490,2025-09-08,10006,web,footwear,38.15,2,5,72.48,card,4,North,1687,4,False,1061,0
ORD-101491,2025-09-28,10833,web,home,88.44,2,0,176.88,card,3,Midlands,254,1,True,1956,0
ORD-101492,2025-12-11,10561,web,electronics,259.27,1,0,259.27,card,7,Midlands,1267,4,True,43,1
ORD-101493,2025-05-17,10773,web,beauty,10.51,3,5,29.95,card,1,Midlands,1715,1,False,1850,0
